Age,Gender,Item Purchased,Purchase Amount (USD),Location,Size,Color,Review Rating,Subscription Status,Discount Applied,Promo Code Used,Previous Purchases,Frequency of Purchases,Category_clothing,Category_footwear,Category_outerwear,Season_spring,Season_summer,Season_winter,Shipping Type_express,Shipping Type_free shipping,Shipping Type_next day air,Shipping Type_standard,Shipping Type_store pickup,Payment Method_cash,Payment Method_credit card,Payment Method_debit card,Payment Method_paypal,Payment Method_venmo,Purchase_Amount_Bins,Age_Group,Review_Sentiment
38,0,scarf,39,delaware,0,teal,3.5,0,0,0,24,4,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,low,35-44,neutral
41,0,sandals,41,iowa,1,gray,4.0,0,0,0,43,12,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,low,35-44,positive
58,0,sunglasses,53,new york,2,black,4.8,0,0,0,14,26,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,medium,55-64,positive
58,0,coat,27,virginia,1,indigo,3.9,0,0,0,7,1,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,low,55-64,neutral
19,0,sunglasses,82,maryland,3,lavender,3.7,0,0,0,50,26,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,high,18-24,neutral
43,0,blouse,87,texas,1,beige,3.1,0,0,0,15,4,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,high,35-44,neutral
27,0,backpack,78,louisiana,1,indigo,3.0,0,0,0,40,4,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,high,25-34,neutral
32,0,belt,32,mississippi,1,blue,2.9,0,0,0,41,12,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,low,25-34,negative
28,0,socks,38,ohio,3,orange,2.9,0,0,0,34,4,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,low,25-34,negative
48,0,shoes,37,oregon,1,yellow,4.0,0,0,0,27,26,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,low,45-54,positive
43,0,coat,83,wyoming,2,cyan,3.5,0,0,0,12,4,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,high,35-44,neutral
45,0,sweater,72,pennsylvania,1,yellow,3.8,0,0,0,1,26,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,medium,45-54,neutral
26,0,shirt,30,oregon,1,cyan,4.5,0,0,0,39,26,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,low,25-34,positive
62,0,shorts,66,oklahoma,1,green,2.7,0,0,0,13,26,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,medium,55-64,negative
58,0,shirt,45,colorado,3,white,2.9,0,0,0,50,1,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,low,55-64,negative
19,0,sunglasses,73,new york,0,black,4.9,0,0,0,36,52,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,medium,18-24,positive
64,0,shoes,67,minnesota,2,charcoal,3.8,0,0,0,31,12,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,medium,55-64,neutral
33,0,sunglasses,72,texas,3,brown,4.9,0,0,0,3,26,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,medium,25-34,positive
20,0,handbag,24,wisconsin,1,cyan,4.6,0,0,0,11,26,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,low,18-24,positive
45,0,sunglasses,68,kentucky,2,beige,3.5,0,0,0,16,4,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,medium,45-54,neutral
28,0,shirt,70,pennsylvania,1,magenta,4.2,0,0,0,12,4,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,medium,25-34,positive
47,0,shirt,64,rhode island,2,indigo,3.7,0,0,0,37,4,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,medium,45-54,neutral
54,0,sweater,91,illinois,1,maroon,2.8,0,0,0,43,4,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,high,45-54,negative
64,0,handbag,82,maryland,1,gray,4.8,0,0,0,9,52,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,high,55-64,positive
45,0,shirt,24,missouri,1,black,2.7,0,0,0,15,26,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,low,45-54,negative
40,0,jewelry,80,alabama,2,yellow,3.6,0,0,0,17,52,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,high,35-44,neutral
31,0,socks,53,maine,3,white,4.5,0,0,0,42,26,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,medium,25-34,positive
38,0,t-shirt,50,mississippi,1,orange,4.0,0,0,0,14,12,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,medium,35-44,positive
36,0,jewelry,31,alabama,1,magenta,4.5,0,0,0,49,26,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,low,35-44,positive
65,0,backpack,88,alaska,2,black,3.9,0,0,0,3,4,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,high,65+,neutral
27,0,hat,52,illinois,1,brown,3.8,0,0,0,28,12,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,medium,25-34,neutral
38,0,gloves,22,idaho,1,orange,4.7,0,0,0,41,4,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,low,35-44,positive
58,0,sneakers,27,north carolina,3,gray,4.6,0,0,0,11,52,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,low,55-64,positive
31,0,skirt,34,washington,1,white,3.6,0,0,0,46,52,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,low,25-34,neutral
28,0,handbag,39,west virginia,1,white,4.3,0,0,0,15,52,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,low,25-34,positive
28,0,sunglasses,53,maine,1,violet,3.0,0,0,0,15,12,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,medium,25-34,neutral
32,0,sweater,46,kentucky,1,beige,4.3,0,0,0,34,52,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,medium,25-34,positive
61,0,handbag,85,massachusetts,2,beige,4.8,0,0,0,13,12,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,high,55-64,positive
38,0,skirt,86,pennsylvania,2,purple,3.7,0,0,0,27,12,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,high,35-44,neutral
54,0,socks,63,hawaii,1,brown,2.6,0,0,0,37,52,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,medium,45-54,negative
29,0,shirt,44,virginia,1,orange,3.4,0,0,0,37,12,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,low,25-34,neutral
50,0,sneakers,95,new york,3,cyan,3.9,0,0,0,4,4,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,high,45-54,neutral
32,0,belt,49,delaware,1,charcoal,4.8,0,0,0,1,4,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,medium,25-34,positive
38,0,pants,77,hawaii,2,purple,2.8,0,0,0,29,4,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,high,35-44,negative
52,0,jewelry,63,nebraska,2,peach,4.4,0,0,0,50,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,medium,45-54,positive
61,0,pants,83,vermont,1,violet,3.1,0,0,0,38,26,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,high,55-64,neutral
25,0,jewelry,93,iowa,1,peach,3.8,0,0,0,15,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,high,25-34,neutral
22,0,jeans,91,iowa,0,maroon,4.1,0,0,0,44,4,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,high,18-24,positive
47,0,scarf,99,arkansas,2,maroon,4.6,0,0,0,14,52,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,high,45-54,positive
50,0,belt,24,alabama,1,peach,4.9,0,0,0,5,12,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,low,45-54,positive
45,0,dress,82,maryland,1,silver,4.8,0,0,0,11,1,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,high,45-54,positive
33,0,t-shirt,28,south dakota,1,indigo,3.9,0,0,0,15,1,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,low,25-34,neutral
42,0,boots,67,vermont,1,silver,2.6,0,0,0,46,1,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,medium,35-44,negative
52,0,dress,88,montana,1,olive,3.7,0,0,0,30,12,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,high,45-54,neutral
69,0,jewelry,70,south dakota,0,gray,4.7,0,0,0,2,1,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,medium,65+,positive
55,0,skirt,100,ohio,1,black,4.5,0,0,0,28,12,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,high,55-64,positive
38,0,handbag,28,texas,2,maroon,4.7,0,0,0,9,4,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,low,35-44,positive
57,0,coat,48,indiana,0,olive,3.6,0,0,0,47,52,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,medium,55-64,neutral
33,0,hoodie,43,new hampshire,0,gold,2.8,0,0,0,21,26,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,low,25-34,negative
57,0,pants,40,california,2,pink,4.0,0,0,0,42,4,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,low,55-64,positive
52,0,boots,97,maine,1,brown,3.6,0,0,0,28,52,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,high,45-54,neutral
44,0,coat,25,ohio,0,white,3.8,0,0,0,13,26,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,low,35-44,neutral
48,0,scarf,45,delaware,1,blue,4.4,0,0,0,25,26,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,low,45-54,positive
52,0,boots,49,oklahoma,2,orange,2.8,0,0,0,38,4,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,medium,45-54,negative
34,0,sneakers,36,indiana,2,silver,3.4,0,0,0,40,1,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,low,25-34,neutral
26,0,sweater,48,south carolina,0,gray,4.9,0,0,0,25,4,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,medium,25-34,positive
36,0,belt,62,vermont,0,blue,4.3,0,0,0,20,4,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,medium,35-44,positive
24,0,jewelry,74,kansas,1,white,3.4,0,0,0,44,26,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,high,18-24,neutral
30,0,handbag,100,utah,2,yellow,3.9,0,0,0,9,4,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,high,25-34,neutral
31,0,jacket,39,new york,0,indigo,4.2,0,0,0,11,4,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,low,25-34,positive
25,0,boots,65,indiana,1,blue,2.7,0,0,0,3,26,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,medium,25-34,negative
57,0,sneakers,99,tennessee,3,peach,4.1,0,0,0,34,52,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,high,55-64,positive
61,0,scarf,68,georgia,3,lavender,4.5,0,0,0,48,4,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,medium,55-64,positive
30,0,coat,97,nebraska,1,silver,2.8,0,0,0,28,26,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,high,25-34,negative
38,0,shorts,47,washington,2,gold,3.4,0,0,0,20,1,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,medium,35-44,neutral
53,0,shorts,56,idaho,0,cyan,3.9,0,0,0,49,26,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,medium,45-54,neutral
31,0,jeans,91,louisiana,2,olive,2.6,0,0,0,14,52,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,high,25-34,negative
70,0,gloves,93,new jersey,2,teal,4.4,0,0,0,9,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,high,65+,positive
21,0,pants,36,delaware,2,pink,4.9,0,0,0,37,1,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,low,18-24,positive
33,0,dress,45,wisconsin,1,orange,3.6,0,0,0,4,52,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,low,25-34,neutral
60,0,pants,44,west virginia,1,charcoal,2.8,0,0,0,1,4,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,low,55-64,negative
45,0,gloves,32,texas,2,red,4.3,0,0,0,36,26,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,low,45-54,positive
46,0,belt,36,hawaii,0,teal,3.0,0,0,0,21,26,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,low,45-54,neutral
62,0,belt,85,arizona,0,silver,3.3,0,0,0,16,12,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,high,55-64,neutral
63,0,skirt,36,louisiana,2,black,2.5,0,0,0,42,12,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,low,55-64,negative
69,0,socks,55,nevada,0,pink,5.0,0,0,0,31,12,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,medium,65+,positive
46,0,belt,20,rhode island,3,teal,4.3,0,0,0,6,52,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,low,45-54,positive
69,0,shirt,91,illinois,1,teal,4.2,0,0,0,24,12,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,high,65+,positive
66,0,dress,71,utah,2,green,3.9,0,0,0,7,26,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,medium,65+,neutral
41,0,socks,64,north dakota,1,charcoal,3.9,0,0,0,25,52,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,medium,35-44,neutral
32,0,jacket,21,kansas,2,indigo,4.2,0,0,0,18,26,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,low,25-34,positive
69,0,sweater,100,nevada,0,white,3.5,0,0,0,14,4,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,high,65+,neutral
29,0,jeans,96,virginia,1,orange,2.5,0,0,0,42,26,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,high,25-34,negative
70,0,jewelry,91,utah,1,white,2.9,0,0,0,6,4,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,high,65+,negative
41,0,sweater,40,idaho,0,yellow,2.7,0,0,0,14,4,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,low,35-44,negative
31,0,hoodie,53,alaska,1,red,4.7,0,0,0,30,4,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,medium,25-34,positive
31,0,sunglasses,48,new hampshire,0,charcoal,3.8,0,0,0,10,12,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,medium,25-34,neutral
57,0,sandals,70,ohio,1,lavender,3.7,0,0,0,7,52,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,medium,55-64,neutral
29,0,coat,29,montana,2,charcoal,4.7,0,0,0,28,4,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,low,25-34,positive
